sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,3_1_1_19,2021-03-07T12:59:17.048Z,,,3,,,,,,442.7720000522677,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>about --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,99716.58000000753,99715.74500005227,99256.334,99268.99500004947,99272.973,99723.167,,19,about
screen,html.Screen,3_1_1_20,2021-03-07T12:59:17.568Z,,,3,,,,,,512.8380000715988,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- education --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,100236.78000003565,100236.0050000716,99706.649,99716.81000001263,99723.167,100240.263,,20,education
screen,html.Screen,3_1_1_21,2021-03-07T12:59:18.000Z,,,3,,,,,,427.3470000040543,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- and ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,100668.47500007134,100667.61000000406,100223.614,100237.01500007883,100240.263,100673.836,,21,and
screen,html.Screen,3_1_1_22,2021-03-07T12:59:18.456Z,,,3,,,,,,449.7040000587149,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- other ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,101124.36000001617,101123.54000005871,100657.265,100668.70500007644,100673.836,101140.862,,22,other
screen,html.Screen,3_1_1_23,2021-03-07T12:59:18.945Z,,,3,,,,,,471.453000034875,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- vital --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,101613.18000010215,101612.31500003487,101124.244,101124.59500005934,101140.862,101624.461,,23,vital
screen,html.Screen,3_1_1_24,2021-03-07T12:59:19.408Z,,,3,,,,,,450.87900009764417,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- services. --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,102076.11500006169,102075.34000009764,101607.888,101613.41500002891,101624.461,102091.479,,24,services.
screen,html.Screen,3_1_1_25,2021-03-07T12:59:19.928Z,,,3,,,,,,503.87599999764643,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- But ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,102596.17500007153,102595.35499999765,102074.854,102076.3450000668,102091.479,102608.427,,25,But
screen,html.Screen,3_1_1_26,2021-03-07T12:59:20.431Z,,,3,,,,,,490.7930000910128,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- it's --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,103100.03000008874,103099.22000009101,102591.829,102596.41500003636,102608.427,103108.743,,26,it's
screen,html.Screen,3_1_1_27,2021-03-07T12:59:20.911Z,,,3,,,,,,470.447000076776,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- far ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,103580.02000011038,103579.19000007678,103092.192,103100.25500005577,103108.743,103592.394,,27,far
screen,html.Screen,3_1_1_28,2021-03-07T12:59:21.471Z,,,3,,,,,,546.5910000850854,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- from<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,104139.80000000447,104138.98500008509,103575.793,103580.25500003714,103592.394,104142.82,,28,from
screen,html.Screen,3_1_1_29,2021-03-07T12:59:21.951Z,,,3,,,,,,476.13000003277557,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>clear ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,104619.75500010885,104618.95000003278,104126.204,104140.03000000957,104142.82,104626.317,,29,clear
screen,html.Screen,3_1_1_30,2021-03-07T12:59:22.447Z,,,3,,,,,,488.62800003755547,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- that --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,105115.84000010043,105114.94500003755,104609.862,104619.98000007588,104626.317,105126.767,,30,that
screen,html.Screen,3_1_1_31,2021-03-07T12:59:23.159Z,,,3,,,,,,700.1430000616092,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- the --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,105827.74500001688,105826.91000006162,105110.184,105116.0750000272,105126.767,105843.946,,31,the
screen,html.Screen,3_1_1_32,2021-03-07T12:59:23.663Z,,,3,,,,,,486.83400007663295,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- law --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,106331.62000006996,106330.78000007663,105827.348,105827.98000006005,105843.946,106344.236,,32,law
screen,html.Screen,3_1_1_33,2021-03-07T12:59:24.071Z,,,3,,,,,,394.4340001079545,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- can ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,106739.47000002954,106738.67000010796,106327.645,106331.8600000348,106344.236,106744.481,,33,can
screen,html.Screen,3_1_1_34,2021-03-07T12:59:24.495Z,,,3,,,,,,418.14900003527873,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- even -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,107163.39000000153,107162.63000003528,106727.858,106739.71500003245,106744.481,107178.152,,34,even
screen,html.Screen,3_1_1_35,2021-03-07T12:59:24.983Z,,,3,,,,,,472.3680000246968,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- be -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,107651.32500010077,107650.5200000247,107161.529,107163.63000008278,107178.152,107661.738,,35,be
screen,html.Screen,3_1_1_36,2021-03-07T12:59:25.391Z,,,3,,,,,,396.69200009190536,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- credited ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,108059.21000009403,108058.4300000919,107645.173,107651.57000010367,107661.738,108062.051,,36,credited
screen,html.Screen,3_1_1_37,2021-03-07T12:59:25.871Z,,,3,,,,,,476.36400007546763,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- with - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,108539.25000003073,108538.41500007547,108045.419,108059.44500002079,108062.051,108545.653,,37,with
screen,html.Screen,3_1_1_38,2021-03-07T12:59:26.287Z,,,3,,,,,,408.6970000145229,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- a --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,108955.1850000862,108954.35000001453,108529.096,108539.49500003364,108545.653,108962.53,,38,a
screen,html.Screen,3_1_1_39,2021-03-07T12:59:26.710Z,,,3,,,,,,415.72500010512886,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - reduction --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,109379.06000006478,109378.25500010513,108946.025,108955.42000001296,108962.53,109396.277,,39,reduction
screen,html.Screen,3_1_1_40,2021-03-07T12:59:27.190Z,,,3,,,,,,461.91800009529106,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- in<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,109859.05500000808,109858.1950000953,109379.628,109379.29500010796,109396.277,109863.238,,40,in
screen,html.Screen,3_1_1_41,2021-03-07T12:59:27.598Z,,,3,,,,,,402.8270000907505,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>crime -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,110266.90500008408,110266.06500009075,109846.612,109859.29000005126,109863.238,110280.185,,41,crime
screen,html.Screen,3_1_1_42,2021-03-07T12:59:28.078Z,,,3,,,,,,465.90500002965564,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- in ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,110746.88000010792,110746.09000002965,110263.562,110267.13000005111,110280.185,110763.825,,42,in
screen,html.Screen,3_1_1_43,2021-03-07T12:59:28.494Z,,,3,,,,,,398.0850000243663,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- California. ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,111162.69500006456,111161.91000002436,110747.197,110747.11500003468,110763.825,111193.03,,43,California.
screen,html.Screen,3_1_1_44,2021-03-07T12:59:28.934Z,,,3,,,,,,408.775000100286,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- While ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,111602.5700001046,111601.80500010028,111147.448,111162.92500006966,111193.03,111614.283,,44,While
screen,html.Screen,3_1_1_45,2021-03-07T12:59:29.399Z,,,3,,,,,,452.35700009186985,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- it's ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,112067.45500001125,112066.64000009187,111597.756,111602.80000010971,111614.283,112081.372,,45,it's
screen,html.Screen,3_1_1_46,2021-03-07T12:59:29.902Z,,,3,,,,,,488.4730000490963,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- true ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,112570.68000000436,112569.8450000491,112064.721,112067.69000005443,112081.372,112581.635,,46,true
screen,html.Screen,3_1_1_47,2021-03-07T12:59:30.374Z,,,3,,,,,,460.05000006199407,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- that ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,113042.48000006191,113041.68500006199,112565.069,112570.91500004753,112581.635,113048.603,,47,that
screen,html.Screen,3_1_1_48,2021-03-07T12:59:30.814Z,,,3,,,,,,432.9220000683563,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- crime -------- --<br>---------- ---- ----- ----- ---- ------- -----------,113482.33000002801,113481.52500006836,113032.031,113042.71500010509,113048.603,113498.959,,48,crime
screen,html.Screen,3_1_1_49,2021-03-07T12:59:31.254Z,,,3,,,,,,422.5510000146751,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- declined --<br>---------- ---- ----- ----- ---- ------- -----------,113922.36000008415,113921.51000001468,113482.337,113482.56500007119,113498.959,113932.513,,49,declined
screen,html.Screen,3_1_1_50,2021-03-07T12:59:31.734Z,,,3,,,,,,468.9220000070345,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- in<br>---------- ---- ----- ----- ---- ------- -----------,114402.25500008091,114401.43500000704,113915.935,113922.60000004899,113932.513,114416.226,,50,in
screen,html.Screen,3_1_1_51,2021-03-07T12:59:32.198Z,,,3,,,,,,449.2290000792418,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>California ---- ----- ----- ---- ------- -----------,114866.24500004109,114865.45500007924,114399.593,114402.49500004575,114416.226,114883.194,,51,California
screen,html.Screen,3_1_1_52,2021-03-07T12:59:32.670Z,,,3,,,,,,454.1360000093846,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- last ----- ----- ---- ------- -----------,115338.12000008766,115337.33000000939,114866.565,114866.48500000592,114883.194,115350.122,,52,last
screen,html.Screen,3_1_1_53,2021-03-07T12:59:33.102Z,,,3,,,,,,419.2380000347912,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,"- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- year, ----- ---- ------- -----------",115770.18500003032,115769.3600000348,115333.538,115338.36000005249,115350.122,115783.749,,53,"year,"
screen,html.Screen,3_1_1_54,2021-03-07T12:59:33.526Z,,,3,,,,,,409.4410000199714,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- crime ---- ------- -----------,116193.99000005797,116193.19000001997,115767.154,115770.4350000713,115783.749,116200.63,,54,crime
screen,html.Screen,3_1_1_55,2021-03-07T12:59:33.958Z,,,3,,,,,,424.4850000607548,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- also ------- -----------,116625.89500006288,116625.11500006076,116184.089,116194.23500006087,116200.63,116634.278,,55,also
screen,html.Screen,3_1_1_56,2021-03-07T12:59:34.398Z,,,3,,,,,,430.73700005833234,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- dropped -----------,117065.77500002459,117065.01500005834,116617.722,116626.13000010606,116634.278,117067.944,,56,dropped
screen,html.Screen,3_1_1_57,2021-03-07T12:59:34.893Z,,,3,,,,,,492.9610000784887,response,,,,2,A,,,,,,Space,keypress(Space),,lyrical,,,,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- nationwide.,117561.71999999788,117560.90500007849,117051.322,117066.01000006776,117067.944,117568.228,,57,nationwide.
Item 2,flow.Loop,3_1_1,2021-03-07T12:59:34.894Z,,,,,,,,,26776.998000078485,completion,,,,,,,,,,,,,,,,,,,117562.10000009742,117560.90500007849,90767.392,90768.99500004947,90783.907,117568.228,,,
Question 1,html.Screen,3_1_2,2021-03-07T12:59:37.785Z,,,,,,false,FALSE,,2884.0870000022696,response,,,,2,A,,,,,,TRUE,click #choice-1,,lyrical,,,,,120453.10500008054,120452.31500000227,117551.628,117562.2699999949,117568.228,120478.334,,,
Question 2,html.Screen,3_1_3,2021-03-07T12:59:39.289Z,,,,,,true,FALSE,,1477.7610000304703,response,,,,2,A,,,,,,FALSE,click #choice-2,,lyrical,,,,,121956.87000011094,121956.09500003047,120436.845,120453.24500009883,120478.334,121971.132,,,
Item 2,flow.Sequence,3_1,2021-03-07T12:59:39.289Z,,,,,,,,,38171.59600003048,completion,,,,,,,,,,,,,,,,,,,121957.08000008017,121956.09500003047,83746.135,83763.16500001121,83784.499,121971.132,,,
Holding screen,html.Screen,3_2_0,2021-03-07T12:59:46.293Z,,,,,,,,,7004.510000000009,timeout,,,,,,,,,,,,,,,,,,,128961.15000010468,128959.064,121954.499,121957.20000006258,121971.132,128975.642,,,
screen,html.Screen,3_2_1_0,2021-03-07T12:59:46.901Z,,,11,,,,,,592.3580000866059,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,Known -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,129568.79500008654,129568.00000008661,128959.064,128961.45000006072,128975.642,129576.025,,0,Known
screen,html.Screen,3_2_1_1,2021-03-07T12:59:47.227Z,,,11,,,,,,318.9750000186323,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- as ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,129895.75500006322,129895.00000001863,129559.558,129569.0450000111,129576.025,129909.706,,1,as
screen,html.Screen,3_2_1_2,2021-03-07T12:59:47.563Z,,,11,,,,,,321.2940000288654,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- Rapa --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,130231.71500000171,130231.00000002887,129893.052,129895.9900001064,129909.706,130243.15,,2,Rapa
screen,html.Screen,3_2_1_3,2021-03-07T12:59:47.931Z,,,11,,,,,,355.77500005663023,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- Nui -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,130599.67000002507,130598.92500005662,130226.606,130231.96000000462,130243.15,130610.067,,3,Nui
screen,html.Screen,3_2_1_4,2021-03-07T12:59:48.307Z,,,11,,,,,,364.76300007924146,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- to --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,130975.59500008356,130974.83000007924,130593.532,130599.91500002798,130610.067,130997.03,,4,to
screen,html.Screen,3_2_1_5,2021-03-07T12:59:48.627Z,,,11,,,,,,297.9300000865769,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- the -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,131295.76000000816,131294.96000008658,130960.426,130975.82500008866,130997.03,131310.556,,5,the
